Tweet_ID	Tweet_Content	Awareness_Label	Related_Label	Self_Label
4304111502	whoa everybodys getting swine flu!!!	0.0	1.0	0.0
4166336700	@misternoodle what happened to your face!!!  (bird flu?)	0.0	0.0	
4157656713	@theshadesofpink yeah, it's just another flu bug. if i had other med probs i might worry aboutr it. hiv, real old, cancer n the like.	0.0	1.0	
3734836209	had a much better night sleep last night. must be getting better. yippee!  must've just been a cold, or i handled swine flu really good. lol	0.0	1.0	1.0
3721175311	@mikeyscummers you're just a fluzy! or telling porkies! i'm sure it's snot swine flu! maybe bird flu, if you're feeling under the feather? x	0.0	1.0	
4170825607	@wendyjackson good morning wendy i missed u this morning hope ur doing fine i've been at home with the flu getting over it already	0.0	1.0	1.0
3739398313	my koala is afraid of the swine flu	1.0	1.0	0.0
3749103908	just saw a biker on franklin with a face mask. scared of swine flu?	1.0	1.0	0.0
4170424008	and im not going to work anymore, not because im scared of u turning me in, getting caught. i have the swine flu!	0.0	1.0	1.0
4168647302	freaking out worried. son may have swin flu. he was sick last week, he got better for 5 days, and now he&#39;s had  ... http://lnk.ms/0tm8y	0.0	1.0	0.0
3721110705	everyone is getting the flu	0.0	1.0	
4164665200	@madisonpettis22 thats weird cuz alot of ppl in my skool were getting the flu too. i guess its flu season.	0.0	1.0	0.0
3728664814	so i think i'm getting sick and all of my friends keep telling me i have swine flu. that is not funny.	0.0	1.0	1.0
4163029103	@puddincup8 yeaaaaaaaaaaa i dunno if i'm getting a flu shot. i only get sick like once but it's warmhere so that's ok and shots make me sick	1.0	1.0	
3724142507	i got the dreaded flu mist, think its getting me sick. boo!!	1.0	1.0	
4174178812	getting better slowly |-) think i got the flu!	0.0	1.0	1.0
4160064002	@ericahargreave oh no! flu! get well soon! everyone's getting sick! :/	0.0	1.0	
4162829704	worried about swine flu? sleep may be the best prevention for cold, flu http://ow.ly/ofit	1.0	1.0	
3734380611	feeling down from flu? don't worry about going to work or class. feel better and check the latest info from uhs! http://bit.ly/e6ic4	0.0	1.0	0.0
3743344807	fuck! i feel like i'm not getting any better... fucking flu -.-	0.0	1.0	
4295400808	@smitj052 getting over the flu and practicing for my show on friday! :)	0.0	1.0	1.0
4161443508	@ericslighttight i'll be in and out, ooc i'm super sick, afraid i have the flu. i dont know yet.	0.0	1.0	
3720825812	the girl has had no fever today, so i'm thinking school tomorrow. i'm hearing about all the flu & strep bugs flying around here, not good...	0.0	1.0	
3733228912	im planning on getting a flu shot today... you guys should get one too.	1.0	1.0	
3744107008	ok getting past this flu thing. it's been tough on me. back to work tomorrow.	0.0	1.0	
3733894604	start getting ready for flu season. 4-oz flip -cap purell $2.29, purell wipes get a  bucket of 700 wipes for only $41.00	1.0	1.0	
4297171212	@katiewine girl i know. i am scared shitless of the swine flu though.	1.0	1.0	1.0
3747031009	a little worried about the swine flu epidemic!	1.0	1.0	1.0
4297424811	@the_snoo i'm not, this flu is getting worse and it's kicking my butt, hard. very hard.	0.0	1.0	1.0
3743739810	i think i'm getting paranoid about the swine flu...	1.0	1.0	1.0
3743977508	who else is worried about swine flu?? #diabetes	1.0	1.0	1.0
3733952205	rt doesn't seem odd that the swine flu is getting so much hype while obama is trying to push thru his health care program? (via @lleslea)	1.0	1.0	
4167331606	what are my chances of catching swine while pregnant?: im totally terrified of this swine flu going around. i do.. http://bit.ly/ie8j1	1.0	1.0	1.0
4170287011	guys, i think it's official.  i have the disease everyone is talking about: bird flu.	0.0	1.0	1.0
4333996104	still sick. getting rid of the swine flu is not easy. too bad i'm another statistic :(	0.0	1.0	1.0
4328843402	got a flu shot a couple hours ago and it feels like someone punched me in the arm. but hooray, i won't be getting the flu this year either.	1.0	1.0	
3784539411	everyone's getting sick all of a sudden. cory's friend has the swine flu, cory had a cold virus, two of his roommate's have strep and mono.	0.0	1.0	
4317662012	worried that our office is becoming a sesspool of swine-flu.	0.0	1.0	
3813259600	am i getting flu a-h1n1? oh no!! help..meeee!!!	0.0	1.0	1.0
4334452805	getting tired of watching tv.  i know, you never thought you'd hear that from me, right?  flu = boring.	0.0	1.0	
4340327509	@gilliancohen uhh is this true? rt @dougbushbc @beckyhammer gilly's mom has bird flu	0.0	1.0	0.0
3783354112	@blevinsa i'm completely with you, every year i scoff at the idea of getting a flu shot. and i'm not getting three shots this year!!	1.0	1.0	
4322103512	@gotpassport im more than a little distressed about this flu-like disease spreading among the karen kids. have you read any other reports?	1.0	1.0	1.0
3752416002	@glamgirlxoxo yes,it was called the mexican flu. i think it all is going to far. the doctors are flooded with patients thinking they've it!	0.0	1.0	
5127544614	hmm well i am not feeling well!! okay no i dont have the swine flu i am just feeling anxious for my parents to come back home	0.0	1.0	
3791747106	@adriennevh thanks!  now my little girl (5) has a slight fever.  should i fear swine flu?  i mean, not sure we will make a movie tomorrow.	0.0	1.0	0.0
4321732513	back and throat hurt. determined i'm oging to end up getting swine flu :( hope i'm wrong!	0.0		
3812682208	i'm still a sick puppy, damned annoying a tenacious is this flu bug. stilol, we are getting there slowly but surely :)	0.0	1.0	
4321117302	i got flu and it's getting worse!	0.0	1.0	1.0
4314183701	getting ready for work, don't really feel 2 - ohhh hate this weather i think i got a flu	0.0	1.0	
3764129812	@hokielove at least you won't have to worry about catching swine flu.  see, another positive of watching from home :-)	1.0	1.0	0.0
4330979709	@briannabanshee @joeboyfresh good news no h1n1! bad news, i did get this season's flu, which only 2% of the population is getting this year.	0.0	1.0	1.0
4328910405	why is everyone getting swine flu?	0.0	1.0	
4330944213	rt @therealesthero: my computer is filthy-- your gonna catch the twitter bird flu -- use hand sanitizer on your keys	1.0	1.0	0.0
3751367509	@gruber would that be bird flu?	1.0	1.0	1.0
3795893600	new post: should you as a parent be worried about the swine flu? (http://cli.gs/byzd2)	1.0	1.0	1.0
3761254200	@lac83 swine flu is getting bad here	0.0	1.0	
4320859211	at the doctor getting checked for swine flu.	0.0	1.0	
3811211807	@barelyknit the last two places ive worked at and the current one have all had someone infected with swine flu. doesnt worry me at all	0.0	1.0	
3761530800	@thatqtmarcus i'm gonna give you sars and the avian bird flu. oh and h1n1.	0.0	1.0	
3803736207	@denvo1 nope, i think i'm getting the flu or something :\ x	0.0	1.0	1.0
4326293707	concerned that americans seem to be unaware of european resistance to 'swine flu' vaccine, because they call it h1n1 http://theflucase.com/	1.0	1.0	
3769743807	everybody is qettin thaa flu.!!!! i'm scared.	0.0	1.0	0.0
3797825309	one of my classmate got the h1n1 flu so it's likely that i may already caught it.... i'm not afraid but i hope they won't cancel classes	0.0	1.0	
3752412005	homeoffice today. feels like getting a flu or something....  #fb	0.0	1.0	
4329031609	is china next stop for bird flu? - what is the word http://ff.im/-8cbe1	1.0	1.0	0.0
2859038109	i am lying in bed getting over swine flu	0.0	1.0	
3774368704	my brother is in the boarder line of getting swine flu !!!	1.0	1.0	0.0
3805543501	mum is starting to think i might be getting swine flu... thats worrying, she usually just tells me im overreacting	0.0	1.0	1.0
4341491009	@drspectrum is it the bird flu?	1.0	1.0	0.0
3768051102	is it possible to watch the entire series of the wire in a weekend?  with the flu, i am thinking yes.	0.0	1.0	
4323306801	@courtneyguenser oh man! so sorry to hear that court :(  this flu stuff is getting rediculous!	1.0	1.0	
3754654307	obama is telling us not to worry that the mandatory swine flu vaccine is only voluntary, but laws still in place & foreign troops still here	1.0	1.0	0.0
3804287702	never woulda thot my gma to be scared of the swine flu. lol	1.0	1.0	0.0
3781919501	rt @poetprodigy7: this probably sounds bad, but i don't much care about prison inmates getting swine flu. better them than me.	0.0	1.0	
4314353109	my cold is getting the best of me! ughh drinking thera flu with an english muffin. hopefully i'll feel better soon:-/	0.0	1.0	1.0
4319062408	is scared of h1n1 swine flu but i saw outbreak and more scared of monkeys	1.0	1.0	
3800152200	i think i have the tweetypig virus..  you know, the swine and bird flu all in one.  i'm going back to bed.  let automation do it.	0.0	1.0	1.0
4321332103	just getting better cos i had the swine flu .	0.0		
4319722603	"rt @deucered: i no longer have the ""bird flu"" yay!!! @misspeaches501 whoooo hoooo"	0.0	1.0	1.0
3804789103	yes virus dari gw. rt @mrcandries: eek im getting flu. *uhuk uhuk	0.0	1.0	1.0
4318729613	im afraid to go to doctors,i might catch swine flu when i go there. then im screwed.	1.0	1.0	1.0
3854281905	littlest girl has the flu. and an obsessive urge to roll around in mud. should i worry?	0.0	1.0	0.0
4356337512	rt @rachel1919 rt @mightyminimoose how to prevent your child from getting #swine #flu http://is.gd/3d2hw #parenting #health #wellness #h1n1	1.0	1.0	0.0
4353145409	getting over the flu, now having either allergy problems or a cold! man!	0.0		1.0
3831900509	@hotmom68.  thanks. i did. but now feel either extremely tired and worn out or maybe getting the flu. ache all over.	0.0	1.0	
3822965310	whole foods dedham= disney world for me . more photos to come on blog soon now that i'm getting over my flu :(  http://twitpic.com/gv92p	0.0	1.0	1.0
3833284201	@tiffanykyla yeah, i think im getting the flu, pray its not...	0.0	1.0	
4352674905	looks like h3n8 dog flu has hit this ri canine home.awaiting vet call.4 dogs with symptoms...sneezing, sleepy, runny eyes & worried petowner	0.0		
3845580705	sitting in the dr's office with my daughter. doctor said she's worried about the upcoming flu season.  its important to get your flu shot.	1.0	1.0	
3845053214	lots of swine flu fears/rumors circling.  are you worried?	1.0	1.0	0.0
3854307511	in other news, i am definately getting sick. and before someone says it, no. i don't have swine flu.	1.0	1.0	
4344934808	can you believe it? got a chest infection & prone to the odd cough.  been asked (at lhr) by a worried looking stranger if i have swine flu	1.0		
4355038404	@cromagnonlawyer i think i am getting sick though.  luckily umb has all sorts of safeguards for students in case we get the flu.	0.0	1.0	1.0
3855623501	@saintcurmudgeon wow, is it that serious? i've been nervous because i've had a high fever for a week, plus a stomach bug and flu symptoms :(	0.0	1.0	
4358427902	i feel like crap. stuffy nose, head ache ect. hope i'm not getting the flu.	0.0	1.0	
4354833114	just getting over the flu. reading and listening to taylor swift	0.0	1.0	1.0
3832563813	@verastic ha, there u are! was getting worried, thinkin you'd gone awol on me. i thought nwoke ocha got berra. wharrapnd 2 him? avian flu?	1.0	1.0	0.0
3853469002	being sick with what is either #paxflu or the flu that i *brought* to pax.  however, i stayed home to prevent getting the offices sick, and	0.0	1.0	1.0
4366769702	getting my flu shot this morning. gotta be honest, not excited.	1.0	1.0	1.0
3820737314	afraid to get the flu...=( don't want to be sick for atl	1.0	1.0	
4358364601	i think im getting the flu...:(	0.0	1.0	1.0
4348028613	@kriten i don't know which i'm more afraid of - ghosts or the swine flu! because they both kill.	1.0	1.0	1.0
4358345500	please be praying for anna..she doesn't seem to bet getting better. 1/2  her class is out with the flu. i'm takin her to dr in the am #lccgc	0.0	1.0	0.0
3820776603	hey! guess what! i'm getting the flu. lovely. isn't it?	0.0	1.0	1.0
3818407608	@hwhitters  i like your quick thinking. i have a flask of tea incase we're there for a while. and a mask so you don't catch my piggy flu	1.0		0.0
3853414414	2.11am, feeling crap. v sore throat, sinus pain, cough, aches, short of breath. scared - had pneumonia 1.5yr ago, doc 1st thought flu. :(	0.0	1.0	
4347493308	rt @yungceojust like the swine flu vaccine, ppl are getting it then gettin sick... come on now...&lt;&lt;------hea yuhhh its a set up!	1.0	1.0	0.0
4353507712	my room&bathroom smell like bleach&vanilla! =] the dr scared me w/the swine flu talk. lol.	1.0		1.0
4354208507	@md_phd beats getting the flu! a small price to pay!	1.0	1.0	0.0
3825348204	i think im getting flu :(	0.0	1.0	
4365948105	kid #2 now has the flu-youngest this time - thinking the mama might be a little touched, too ;-)	0.0	1.0	
3818035104	@lazoug don't worry! you'll be fine lots of rest and chicken soup! you are supposed to starve a cold and feed the flu! so get plenty to eat!	0.0		0.0
3821139608	@sktglambert don't worry. that happened to me too. they did a nasal swab (yuck) and told me it wasn't swine flu.	1.0	1.0	1.0
3850231902	this is bull-shit, getting sick because sick people don't stay home when they should! arrrrgh! it better not be swine-flu. gross!!! #paxflu	0.0	1.0	0.0
3819272806	seem to be getting more ill each day.....it better not be bloody swine flu!!!!!!	0.0		
4366891503	getting over this flu, oregano tea works! ^_^	0.0	1.0	1.0
4367281808	@steveshark cheers- it's not so much the flu as the effect it has on my heart problems that's most concern. fivelive is constant presence :)	1.0	1.0	
4366208606	if i hadn't been to hospital twice i'd be sure i have swine and bird flu a  once! a week out of commission??	0.0	1.0	
4344712307	@mommymelee i had mine tuesday morning and it's still hurting a little bit today. i guess it's better than actually getting the flu.	0.0		
4341771707	word on ny1 they got a new a aids vaccine and its lookn real promising. niggaz scared to take the flu shot. u think they takn dis?	1.0	1.0	
3834664412	@kamille2uboo hey cuz happy labor day..im here getting over a bad episode of the flu...	0.0	1.0	1.0
3822715603	@bankyw watch out for bird flu...	1.0	1.0	0.0
4342728701	oh the joys of flu season..all my classes are getting cancelled here and there.:)	1.0	1.0	
4348454612	i'm dying with the flu (not literally). its actually getting better but it's leaving me with a very irritating, painful cough.	0.0	1.0	1.0
4347555208	good news: thanks to a bevy of class cancellations, the weekend starts right now. bad news: i might be getting the swine flu again.	0.0	1.0	
3853397305	the flu still kicking me. dun wanna be close with twins, afraid they got infected but...no choice. stay healthy babies.	0.0	1.0	1.0
4344180307	find myself at home again. gotta love martian flu getting it's second wind!	0.0	1.0	1.0
4347830902	nurse suggested getting her swabbed for flu... greaaat that is all i need right now. hubs is taking her into doc this evening.. big sigh	0.0	1.0	
3843317200	slept horribly last night--had a horrendous sore throat and kept thinking i had swine flu.  feeling a bit better now, but still not 100%.	0.0	1.0	1.0
4343190414	hatchi-hatchi-sroottt-sroottt!!! this flu is getting worst!!!	0.0	1.0	1.0
4342671309	good morning ya'll, getting the lil one ready to get her flu shot, so this afternoon's going to be hell but i get an entire wknd w/o bitchin	1.0	1.0	
3850598009	@glossyglosoli lame. stop getting swine flu everyone.	1.0	1.0	
4367040808	listening to the radio. apparently getting the seasonal flu shot increases the risk of h1n1. ontario changing their flu shot strategy.	1.0	1.0	0.0
4364419807	getting flu attack..... :((	0.0	1.0	1.0
3838365602	oh no my babyboy has the flu. it got me worried because he has asthma. need to keep a close eye on him today!	0.0	1.0	0.0
3841616713	jaebum resigning from 2pm and hyunjoong getting swine flu. haha.	0.0	1.0	
3819633508	everyone seems to have swine flu!   will not be getting it thanks!	0.0	1.0	
3826105704	@hypfoods ??? of course we are concerned, we just aren't panicked.  lots of good treatments for flu, even homeopathics	1.0	1.0	1.0
3819000114	codes have their first swine flu winner! congratulations ciaran on being number 1 at getting swine flu!!	0.0		
3820242406	hey every1 hows it goin?%ai just got up from a long week of fever..­ont worry not swine flu..	0.0	1.0	
4357990514	i was actually hungry for dinner. im still coughing but maybe i'm finally getting over this stupid flu.	0.0	1.0	1.0
3873320505	@sheenalovesjb thank you! :) ppl at my school are like, don't have the flu! haha..not! it's getting annoying! i don't have the flu.	1.0	1.0	
4371177014	just getting over this nasty flu	0.0	1.0	1.0
4374606012	and the crazy begins.  first thing i notice a lot of people are wearing masks cause they are afraid of swine flu -ngl0	1.0	1.0	0.0
3879583310	really worried about my hubby. he's very sick. most likely flu (not sure if it's of the swine variety or what). could use prayers!!	0.0	1.0	
4377847107	do i still have bird flu?	0.0	1.0	1.0
3864663409	i'm really scared about this swine flu especially when someone has a cold, pff...	1.0	1.0	1.0
4371921002	@pamml i'm getting my flu shot this afternoon so you won't get me sick!!	1.0	1.0	
4374444600	@b_club hope your day goes well. getting the flu shot now. got yours ?	0.0	1.0	1.0
4377901003	while i was getting my flu shot here at work i missed out on the bag of crap on woot...arg!	1.0	1.0	1.0
4386706909	rt @jexrichards swine flu over-dramatized w hopes of selling billions of dollars worth of vaccines 2 scared americans = increased us gov't r	1.0		
3865296811	is getting a sore throat again and i just got better from my flu?? what the?	0.0	1.0	1.0
4376600510	chicken festival is this weekend! haha. so ready for saturday and idk why! been sick this week, hope im not getting the flu or something!	0.0	1.0	
4377312909	this flu is trying to bring me down but it's going to have to try harder i am not getting sick!	0.0	1.0	1.0
3863646002	glad i didn't go to pax after announcement of swine flu there. not because i'm afraid, but because i hate constantly blowing a runny nose.	1.0	1.0	1.0
3865758809	kellis home with strep. justin home with the flu. luke and i are thinking about hiding out.	0.0	1.0	0.0
3862111708	feeling under the weather... thinking that husband passed his flu-like symptoms on to me.  opting to go in a bit later this morning...	0.0	1.0	0.0
3870447502	@myexthenutjob  well remember the bird flu? that was supposed to be the end of the world and hardly anyone remembers it now.	1.0	1.0	
3862506001	@hmmille hope your cough gets better! i just hope i'm not getting the flu - i got very sick last time i had it.	0.0	1.0	
4374158906	s getting a flu shot so i hopefully won&#39;t get sick this year! ... http://lnk.ms/25cvv	1.0	1.0	
3861416801	feeling sick, damnit. everyone's getting the flu.. :(	0.0	1.0	
4386785013	one thing about having a stomach flu is how it means you're alwaaaaaaaaays hungry but you're scared to eat... t_t	0.0		
3872506302	so this girl on tom's blog (comments) went from skipping in octobe to skipping in septembe to her friend getting swine flu to bill! weird...	1.0	1.0	
4397315412	i am; still gettin over my flu. coffee is on! i so feel like a bird that just, smakk splatted into a windowpane. omg.	0.0	1.0	
3870612604	robbie might have swine flu. i'm worried. :/	0.0	1.0	
3874749000	lirrcommuter  take my advice about the mask and sanitizer.  lirr is very concerned with flu this year!!	1.0	1.0	
3865180510	e who have flu - cold & cough. apparently no one inculding me is ready to wearthe mask. everyone is sneezing & coughing. where is the fear?	1.0	1.0	
4375974405	im getting the flu. sad face.	0.0	1.0	1.0
3877956211	is either sick or really tired......i'm thinking both.. i can smell a swine flu outbreak coming on!....actually, i can't smell anything..ha!	0.0	1.0	1.0
3885744802	is still at home with pig flu but is getting better...:d	0.0	1.0	1.0
3866380000	got sent home early, kind of sick. i guess corp. is worried about swine flu. nap then some wow tonight.	1.0	1.0	0.0
4367292106	j'sar at san fransisco international - http://bit.ly/4ibns0 - i was getting over the flu - caught it a week before a had to leave	0.0	1.0	1.0
4393404802	i've got full on bird flu now, proven to be much worse than man flu	0.0	1.0	1.0
4374269502	hope your day goes well. getting the flu shot now. got yours ?	0.0	1.0	1.0
4393036509	sign i'm getting old. if i had the swine flu there is zero percent chance i would want to play football. here's to you tebow.	1.0	1.0	1.0
3867339708	geez the whole swine flu thing makes me afraid to be around large groups of people. hope no problems at awa. if you're sick, stay home!	1.0	1.0	1.0
4384827410	i put a bottle of germ-x in the booth tonight. i really don't feel like getting the swine flu. cash money i heard can transfer the virus.	1.0	1.0	1.0
3865229711	swine flu and h1n1 are both trending topics. paranoia or legit fear? idk, but i bet y2k would've been a trending topic everyday in 1999. :)	1.0	1.0	
4393530506	gm, at gm getting an oil change and i just seen rite aid giving flu shots..but they don't hv an pharmacy! where they do that at	1.0	1.0	1.0
3862239807	@talene1659, when you sneeze into your elbow, you don't spread germs, remember swine flu is a big concern.	1.0	1.0	
3887270105	doctors have found a cure for swine flu. it's an oinkment. in related news, bird flu can be tweeted the same way.	1.0	1.0	
3882079809	swine flu or bird flu? j/k rt @djcdub615: if a dude has the flu and eats a girls coochie.....will the coochie catch a cold?(the flu)?	1.0	1.0	0.0
4378742101	i know, the flu is getting closer and closer, i feel it -_-	1.0	1.0	1.0
3867166606	awww feel like crap :( flu is getting me :( sooo hungry aswell=[	0.0	1.0	1.0
3866298001	everything aches, maybe i am finally getting pig flu? am hoping so	0.0	1.0	1.0
3864714309	paging dr. twitter, i'm getting sick: headache, stuffy, fever.... i think it's the weasel flu. i read about it somewhere. it's new.	0.0	1.0	1.0
3884368800	i'm dying.. getting flu while i was fasting makes me sooo loony..	0.0	1.0	1.0
4368247210	i just completely bombed my test... woops! i think i'm getting swine flu	0.0	1.0	1.0
3864728011	man im so sick i feel terrible i got all the symptoms of the swine flu im scared	0.0	1.0	1.0
4397094107	work smoothies make sickness all better! i heard a lot more people are getting infected by swine flu	0.0	1.0	
27472313339	getting a flu shot	1.0	1.0	
3879070508	@himynameisomar no the ice cream won't work. my stomach has been all gross since desmorning. i think i'm getting the flu. fml...	0.0	1.0	1.0
3884708300	yahh tdnya gw mu traktir red mango haha lu sakit sii  gag jadi dehh haha rt @icecreamvanilla: im off tired and my flu getting worse!!damn..	0.0	1.0	1.0
3867817114	ok...not getting flu shot. don't feel like getting sick this week.  #flushotwhimp	1.0	1.0	0.0
4375819503	lmao! @prissy121 rt bird flu, mad cow disease, and swine flu...omg its farmegeddon!	1.0	1.0	
4393879903	finally back, i wrestled with some virulent form of flu, but i subjugated it and beat it. but boy i hate getting sick. it is so not me!!!	0.0	1.0	1.0
2024263001	swine flu?  don't worry; be happy.  panic in october!	1.0	1.0	
3923203802	ahh!! my house is getting sick! time to quarantine myself in my room, deadbolt firmly locked. no flu-zombies are gonna get me! #flu #zombies	0.0	1.0	
3918455808	otimo, my flu is getting worse	0.0	1.0	1.0
4405832807	@frankiidee wow! really? japanese people are afraid of swin flu.	1.0	1.0	
3891196304	@kelimorris doin ok. just worried about my sisters. they have swine flu	0.0	1.0	0.0
4426657909	"this is the shortest flu i've ever had. only 2 or so hours of thinking i was gonna die. that's better than cage's ""knowing"". #heyo!"	0.0	1.0	
3910850503	@spetsnaz101 yes. she's afraid of swine flu. brilliant deduction. :-/	1.0	1.0	0.0
2027440702	gosh im getting allergic with foreigners... must stay away from swine flu..	1.0	1.0	1.0
3893794403	so on top of the flu (which i am finally getting over) i now have stomach pains! when will the sickness be over!!!	0.0		1.0
4420565111	either getting a flu, or pulled my back haying yesterday, or both.  ugh.  good day to stay home & restrict aches & sneezes to family!	0.0	1.0	
3914091512	parents speak about daughter's swine flu death http://bit.ly/1lruae (very sad, looks like kara may be getting that flu shot) #fb	0.0	1.0	0.0
2030601202	i'm scared sa swine flu @-).	1.0		1.0
3909453312	@our_lord lol!! i need a cloud too! i'm getting flu, so i think this is gonna be a not so nice wknd =( dont want to go to work!	0.0	1.0	1.0
3908420204	one day before #barcamphk and i'm what? getting a flu? &gt;_&lt;	0.0	1.0	1.0
2036480701	coughing. coughing. coughing. and no, it is not swine flu. it is normal flu. and i am getting better.	0.0		1.0
3915390314	rt @sexyrubie: @movezthaking lmfao no he won't i got ya back i still got the flu-aww man just getting over this oneday cold, hope everything	0.0	1.0	1.0
3918913707	so ugas best chance to win has nerve damage in his throwing arm and has lost 9 lbs from the flu, only getting his appetite back weds? scared	0.0	1.0	
3919084002	it's very possible i could be getting swine flu. i am getting sicker and 5 people at school have it. this worries me	0.0	1.0	
3913102709	the whole world is afraid of swine flu, its not that serious. i had it, it was just like any other flu. be cautious, but fear is irrational.	1.0	1.0	1.0
4404016906	@jenreynolds25 wishful thinking. i think i came down with the flu - swine perhaps. just taking it easy today.	0.0	1.0	
4424682310	that's her fault. rt @joegrav: cant stop thinking abt 22 year old who died of flu didnt go to doctor b\c she didnt have insurance.	1.0	1.0	
4432154612	@derekwallen already had the flu. just haven't taken the proper amount of care to recover fully. thanks for the concern though	0.0	1.0	1.0
3917848110	rt @chrispirillo: pigs fly (well, flu) and now we're getting rubber from dandelions? what a world, what a world! http://bit.ly/tppjn	1.0	1.0	
3891693602	@canislatrans besides basic humanitarianism, my concern with lack of coverage for migrants is stuff like, oh, tb and flu going untreated.	0.0	1.0	
4430701003	@raylaur actually @ the dr's getting it checked out...amy thinks it's the flu!!	0.0	1.0	
3889803111	worried about the swine flu =s!	1.0	1.0	1.0
4400134510	getting over the flu!!  i hate being sick!!!!	0.0	1.0	
4425864202	got the cold-flu-ey thing. i think. although is the horrible faint-ey, light headed sensation from getting a jab meant to last this long??	1.0	1.0	
4413041402	imagine never having to worry about getting the flu again or suffering from migraine headaches, sinusitis, anemia, .. http://bit.ly/zqix4	1.0	0.0	
4431720209	does anybody know anybody with the swine flu? it seems everyone in california is getting it..	0.0	1.0	
2026764500	i haven't had a weekend off in months.i'm off this weekend! yay! but n ow i'm getting the flu. don't you  just hate murphy and all his laws.	0.0	1.0	
4428035110	recovering from the flu is worse than getting over a cold - it sucks! i feel like a large animal of some sort is laying on my chest!	0.0	1.0	1.0
3889952607	testing abby in docs office...now thinking she has mono...abby's worried everyone will think she has swine flu @ school	0.0	1.0	
3895708902	day 3 of self-quarantine after getting the flu. starting to feel like ren in this: http://bit.ly/16gdbj	0.0	1.0	1.0
3891609814	brian believes that he read about people getting sick after pax and contracted the flu sympathetically.	0.0	1.0	
3918442006	@simplykatey katey, desi woke up sick too and is convinced its swine flu. so uhm, take every measure to prevent you getting it xd	0.0	1.0	1.0
4426350606	http://www.twitpic.com/idjaw michelle obama's face while getting swine flu shot #tcot #tlot #p2 #hhrs #sgp	1.0	1.0	
2025731804	everyone's worried about the swine flu but all the people i know have the normal one	1.0	1.0	
3916363206	imho- compare the risks of swine flu and side effects of vaccines, examine news reports carefully, make choices based on facts not fear.	1.0	1.0	0.0
3900706006	ouuuuu daaamn! the flu is just getting over and i'm completely soaked!! xo is raining like hell at the carretera nacional :p jajajaja xd	0.0	1.0	1.0
4404763400	ky shows signs of life, scored against fla .. gators prolly getting dehydrated after 2 qtrs of play with flu .. ky have chance? #espn	0.0	1.0	
3894106013	unreal.  already getting client calls who have swine flu incidents in their workplace.  it' s barely september! taking my airborn!	1.0		
4405345712	this is me signing off while the fake flu medicine still works. i rocked out today, meaning am getting there!!! niiiiiiiiiight.	0.0	1.0	
2028229600	@shelleyrickey i was really sick since last friday. getting better now. something flu-ing round?	0.0	1.0	
3917618711	boo i might be getting sick. it is spreading and some kid has swine flu in anderson... i am going to steal some of bela's emergen-c	0.0	1.0	
3894154300	i offically have the flu. getting a swab to test for h1n1.	0.0	1.0	1.0
3890689903	also, we are going to try to go to the gym tonight. getting the flu really threw a cog in those plans this week :(	0.0	1.0	1.0
3909955702	me: i have a sore throat.  my mom: you have swine flu.  now i'm going to be worried about you for the rest of the day.	0.0	1.0	1.0
4411205603	was fine during the sars / bird flu / swine flu eras in hong kong. haven't been sick in over 2 years. why now???	0.0	1.0	0.0
3896930006	think im getting the flu or something my body aches,cant stop sneezing,sore ears & throat	0.0	1.0	1.0
3929350312	good day at work. 2 new kids feeling sick. hope it's not round 2 of the swine flu. getting ready for bike ride home.	0.0	1.0	
3983274212	we are now seeing a lot of flu. mild illness can stay home. call if you are worried. we have regular flu shots now, h1n1 soon so watch here.	0.0	1.0	
4443556909	mad bird flu, son!! rt @ladyesha: do birds eat eggs? what would happen? eeew	1.0	1.0	0.0
3939284406	think im getting swine flu	0.0	1.0	1.0
3982445103	@danieljuk thank you, sweetie! i'm on low energy level, dunno if i'm getting serious ill. perhaps a flu, met much young people this month.	0.0	1.0	1.0
4445251904	@mayhemstudios hey i heard you are getting over the flu. i hope you are feeling better. @valleygirlshow left #140tc feeling sick too!	0.0	1.0	0.0
3980018803	i think i'm getting the flu! back home i gofml. so bad :( http://twitpic.com/hpg7z	0.0	1.0	1.0
4449886905	"rt@ dealsnjokes: ""you seem pretty scared of catching swine flu for someone who's not remotely scared of catching stds."" http://bit.ly/mzqoi"	1.0	1.0	0.0
3977326101	i'm worried that i'm getting bitterer. bad two months: hamster and moochy pooch deaths, mumps and swine flu really fuck a girl up.	0.0	1.0	1.0
4449459303	are you thinking swine flu could mutate into something more dangerous?	1.0	1.0	0.0
4451058110	getting better of flu	0.0		1.0
3981284510	getting the flu again, fuck! it's like clockwork.	0.0	1.0	1.0
4445438709	bird flu, swine flu, parkinsons, ms, ebola....yellow fever...scurvy....these are all things i have at the moment.	1.0	1.0	
3955710301	he was trying to come to my house to get the book he left two days after getting swine flu. so i hung it on a tree by the road	0.0	1.0	0.0
3982357509	im so tired. im getting more symptoms of the swine flu! awesome...	0.0	1.0	1.0
4445691808	@lostxlovers yeah dude, for serious. idk what's wrong with me thinking like that - swine flu?	1.0	1.0	0.0
4445896411	who else is getting the flu because of the season changing? sore throat!	0.0	1.0	
3939488005	at cvs getting a flu shot at their minute clinic	1.0	1.0	
3953328802	@ home, getting flu n cold, somebody help me! hikz...hikz...	0.0	1.0	1.0
